document	topic	gamma
424_1821	13	0.02162629757785467
425_1826	13	0.04038461538461539
426_1827	13	0.013392857142857142
428_1825	13	0.006276150627615063
429_1826	13	0.13309352517985612
43_1822	13	0.19633507853403143
430_1826	13	0.0860655737704918
431_1829	13	0.22815533980582525
432_1830	13	0.007142857142857143
433_1821	13	0.013513513513513514
434_1830	13	0.16141732283464566
435_1830	13	0.00684931506849315
436_1830	13	0.0058823529411764705
437_1830	13	0.12939297124600638
438_1830	13	0.017361111111111112
439_1825	13	0.008823529411764706
44_1823	13	0.18292682926829268
440_1828	13	0.010638297872340425
441_1824	13	0.018134715025906734
442_1825	13	0.023809523809523808
443_1826	13	0.11363636363636363
444_1826	13	0.006097560975609756
445_1826	13	0.02727272727272727
446_1827	13	0.008241758241758242
447_1827	13	0.21232876712328766
448_1827	13	0.0020161290322580645
449_1827	13	0.010869565217391304
45_1823	13	0.02631578947368421
450_1827	13	0.0078125
451_1829	13	0.0013673655423883319
452_1829	13	0.020958083832335328
453_1829	13	0.07142857142857142
454_1830	13	0.015625
455_1830	13	0.008426966292134831
456_1831	13	0.1443661971830986
457_1830	13	0.00423728813559322
458_1822	13	0.005319148936170213
459_1822	13	0.019230769230769232
460_1822	13	0.021212121212121213
461_1822	13	0.20526315789473684
462_1822	13	0.0024509803921568627
463_1823	13	0.014705882352941176
464_1823	13	0.012295081967213115
465_1823	13	0.006097560975609756
466_1823	13	0.0375
467_1825	13	0.11403508771929824
47_1821	13	0.08426966292134831
49_1821	13	0.0032679738562091504
497_1827	13	0.18023255813953487
5_1819	13	0.0015060240963855422
50_1822	13	0.047872340425531915
51_1822	13	0.069
516_1832	13	0.16153846153846155
517_1833	13	0.0019011406844106464
53_1822	13	0.06635802469135803
55_1821	13	0.00625
56_1821	13	0.05357142857142857
564_1823	13	0.103125
567_1835	13	0.003968253968253968
568_1835	13	0.009259259259259259
569_1835	13	0.024752475247524754
57_1821	13	0.06756756756756757
570_1833	13	0.007211538461538462
58_1823	13	0.056818181818181816
581_1827	13	0.00909090909090909
582_1827	13	0.06854838709677419
583_1827	13	0.014285714285714285
584_1827	13	0.008426966292134831
585_1827	13	0.26595744680851063
586_1827	13	0.13316582914572864
59_1823	13	0.21573604060913706
598_1834	13	0.01937984496124031
599_1835	13	0.07281553398058252
6_1819	13	0.019230769230769232
600_1835	13	0.018301610541727673
601_1829	13	0.17532467532467533
602_1829	13	0.018072289156626505
61_1822	13	0.016728624535315983
612_1827	13	0.006756756756756757
615_1827	13	0.0023148148148148147
62_1822	13	0.13105726872246695
63_1823	13	0.0035460992907801418
64_1823	13	0.12176165803108809
65_1823	13	0.10192616372391654
66_1823	13	0.05344827586206897
67_1823	13	0.03420195439739414
69_1825	13	0.027227722772277228
7_1819	13	0.003968253968253968
70_1825	13	0.1858974358974359
71_1825	13	0.0603448275862069
75_1821	13	0.004807692307692308
77_1821	13	0.17289719626168223
8_1820	13	0.07188498402555911
80_1824	13	0.00267379679144385
82_1824	13	0.03431372549019608
83_1824	13	0.0234375
84_1824	13	0.020491803278688523
85_1824	13	0.0026041666666666665
86_1824	13	0.04961832061068702
87_1824	13	0.0022624434389140274
88_1824	13	0.06585365853658537
89_1824	13	0.035211267605633804
9_1820	13	0.025
90_1825	13	0.008982035928143712
91_1825	13	0.02976190476190476
92_1826	13	0.11085972850678733
93_1826	13	0.009615384615384616
94_1826	13	0.00684931506849315
95_1826	13	0.038011695906432746
96_1826	13	0.01875
97_1824	13	0.07342657342657342
98_1824	13	0.1313364055299539
99_1824	13	0.21638655462184875
1_1818	14	0.025510204081632654
10_1820	14	0.005555555555555556
100_1825	14	0.07083333333333333
101_1825	14	0.056818181818181816
102_1825	14	0.18055555555555555
103_1825	14	0.012195121951219513
104_1825	14	0.08064516129032258
105_1826	14	0.006756756756756757
11_1820	14	0.009375
112_1824	14	0.09
113_1824	14	0.03260869565217391
114_1824	14	0.0453125
115_1824	14	0.09533898305084745
116_1824	14	0.1872852233676976
117_1827	14	0.016176470588235296
119_1826	14	0.056451612903225805
12_1820	14	0.06064356435643564
120_1826	14	0.24458874458874458
121_1826	14	0.011904761904761904
122_1824	14	0.006024096385542169
123_1824	14	0.015463917525773196
124_1824	14	0.0028735632183908046
127_1830	14	0.027777777777777776
128_1830	14	0.032467532467532464
129_1829	14	0.18111455108359134
13_1820	14	0.009433962264150943
130_1834	14	0.078125
131_1827	14	0.05214723926380368
132_1827	14	0.1318181818181818
133_1828	14	0.005434782608695652
134_1830	14	0.009615384615384616
135_1830	14	0.016129032258064516
136_1830	14	0.05384615384615385
137_1830	14	0.029411764705882353
138_1826	14	0.16517857142857142
139_1826	14	0.13157894736842105
14_1820	14	0.04929577464788732
142_1826	14	0.17713004484304934
143_1826	14	0.025423728813559324
146_1825	14	0.06512605042016807
147_1825	14	0.006944444444444444
148_1825	14	0.015527950310559006
149_1825	14	0.03333333333333333
15_1820	14	0.0045871559633027525
150_1825	14	0.042682926829268296
152_1815	14	0.16369710467706014
154_1815	14	0.12139917695473251
155_1816	14	0.09840425531914894
156_1826	14	0.09011627906976744
157_1826	14	0.02631578947368421
16_1820	14	0.09913793103448276
160_1826	14	0.011111111111111112
161_1826	14	0.011904761904761904
162_1815	14	0.006382978723404255
17_1821	14	0.09516616314199396
18_1821	14	0.004807692307692308
19_1822	14	0.010638297872340425
2_1821	14	0.003401360544217687
20_1822	14	0.12971698113207547
200_1816	14	0.003289473684210526
201_1816	14	0.059075342465753425
202_1816	14	0.002
205_1815	14	0.021929824561403508
206_1816	14	0.0030864197530864196
209_1818	14	0.028645833333333332
21_1822	14	0.205
210_1818	14	0.03333333333333333
211_1818	14	0.09057071960297766
212_1820	14	0.07708333333333334
214_1824	14	0.006818181818181818
215_1824	14	0.005555555555555556
216_1815	14	0.003676470588235294
217_1829	14	0.0125
218_1829	14	0.010416666666666666
219_1829	14	0.0056179775280898875
22_1823	14	0.0078125
220_1829	14	0.029411764705882353
221_1829	14	0.02122641509433962
222_1829	14	0.05813953488372093
224_1829	14	0.016129032258064516
226_1829	14	0.00684931506849315
227_1825	14	0.05012224938875306
228_1829	14	0.008620689655172414
229_1830	14	0.0048543689320388345
23_1823	14	0.09375
230_1830	14	0.005376344086021506
232_1831	14	0.19866071428571427
236_1830	14	0.011904761904761904
239_1824	14	0.01991150442477876
24_1823	14	0.0033783783783783786
240_1825	14	0.0036496350364963502
242_1825	14	0.013157894736842105
243_1825	14	0.03807106598984772
245_1821	14	0.17035398230088494
248_1823	14	0.045454545454545456
249_1824	14	0.083710407239819
25_1823	14	0.003355704697986577
250_1818	14	0.09682539682539683
251_1818	14	0.01256281407035176
252_1818	14	0.04017857142857143
253_1818	14	0.03197674418604651
254_1818	14	0.013392857142857142
255_1819	14	0.10784313725490197
256_1819	14	0.02830188679245283
257_1819	14	0.0024154589371980675
258_1819	14	0.02750809061488673
259_1819	14	0.05588235294117647
26_1823	14	0.008333333333333333
260_1819	14	0.0024752475247524753
261_1820	14	0.0649867374005305
262_1820	14	0.0049504950495049506
263_1820	14	0.006756756756756757
264_1820	14	0.09895833333333333
265_1820	14	0.008021390374331552
266_1820	14	0.07948717948717948
267_1820	14	0.023195876288659795
268_1820	14	0.055357142857142855
269_1820	14	0.09116022099447514
27_1823	14	0.0014577259475218659
270_1820	14	0.012
271_1820	14	0.029891304347826088
272_1820	14	0.006024096385542169
273_1820	14	0.06395348837209303
274_1820	14	0.1900369003690037
275_1820	14	0.0043859649122807015
276_1821	14	0.0021645021645021645
277_1821	14	0.003875968992248062
278_1821	14	0.015723270440251572
279_1821	14	0.008663366336633664
28_1823	14	0.010638297872340425
280_1821	14	0.11333333333333333
281_1821	14	0.03420195439739414
282_1821	14	0.24206349206349206
283_1821	14	0.13440860215053763
284_1821	14	0.0040650406504065045
285_1821	14	0.20601851851851852
286_1821	14	0.1285310734463277
287_1821	14	0.024193548387096774
288_1821	14	0.244
289_1821	14	0.05555555555555555
29_1820	14	0.006578947368421052
290_1818	14	0.08453237410071943
291_1819	14	0.001488095238095238
292_1819	14	0.0018315018315018315
293_1822	14	0.01882845188284519
294_1822	14	0.08415841584158416
295_1822	14	0.34210526315789475
296_1822	14	0.05704697986577181
297_1822	14	0.10714285714285714
298_1822	14	0.005154639175257732
299_1822	14	0.13087248322147652
3_1819	14	0.09125964010282776
30_1820	14	0.023076923076923078
300_1822	14	0.07857142857142857
301_1822	14	0.14361702127659576
302_1822	14	0.10098522167487685
303_1822	14	0.019553072625698324
304_1822	14	0.1
305_1822	14	0.018072289156626505
306_1822	14	0.015957446808510637
307_1823	14	0.09866220735785954
308_1823	14	0.007575757575757576
309_1823	14	0.008532423208191127
31_1820	14	0.006097560975609756
310_1823	14	0.005434782608695652
311_1823	14	0.09408602150537634
312_1823	14	0.05782312925170068
313_1824	14	0.1909722222222222
314_1824	14	0.005639097744360902
316_1831	14	0.15929778933680103
317_1831	14	0.008620689655172414
318_1831	14	0.013157894736842105
319_1831	14	0.028409090909090908
32_1820	14	0.026785714285714284
323_1831	14	0.06140350877192982
326_1827	14	0.0211864406779661
327_1835	14	0.0048543689320388345
328_1832	14	0.01282051282051282
329_1832	14	0.031914893617021274
33_1820	14	0.052083333333333336
330_1832	14	0.045454545454545456
331_1830	14	0.0661764705882353
332_1828	14	0.22756410256410256
333_1820	14	0.02032520325203252
334_1820	14	0.0078125
335_1820	14	0.02459016393442623
336_1825	14	0.03398058252427184
337_1825	14	0.038135593220338986
338_1825	14	0.17424242424242425
339_1821	14	0.022058823529411766
34_1821	14	0.0047169811320754715
341_1822	14	0.30528846153846156
343_1823	14	0.009316770186335404
344_1816	14	0.25145631067961166
345_1816	14	0.35977859778597787
346_1817	14	0.02922077922077922
347_1817	14	0.008426966292134831
349_1817	14	0.0029069767441860465
35_1821	14	0.02631578947368421
350_1817	14	0.03070175438596491
351_1817	14	0.07044887780548628
352_1818	14	0.040697674418604654
353_1818	14	0.0032679738562091504
354_1818	14	0.054
355_1821	14	0.0234375
356_1825	14	0.0025252525252525255
357_1826	14	0.11134453781512606
358_1827	14	0.01282051282051282
359_1829	14	0.08088235294117647
36_1821	14	0.004807692307692308
360_1831	14	0.030434782608695653
362_1830	14	0.011627906976744186
363_1831	14	0.0035460992907801418
364_1828	14	0.008333333333333333
365_1828	14	0.2361963190184049
366_1828	14	0.044642857142857144
367_1827	14	0.1
368_1827	14	0.0078125
369_1828	14	0.039112050739957716
37_1821	14	0.028455284552845527
370_1829	14	0.0375
371_1829	14	0.07142857142857142
373_1830	14	0.004761904761904762
374_1830	14	0.005952380952380952
375_1829	14	0.006097560975609756
376_1829	14	0.004310344827586207
377_1830	14	0.010344827586206896
378_1830	14	0.13983050847457626
379_1830	14	0.0047169811320754715
38_1821	14	0.007042253521126761
380_1830	14	0.005434782608695652
381_1830	14	0.13111111111111112
382_1830	14	0.015306122448979591
383_1825	14	0.0035714285714285713
386_1825	14	0.3424242424242424
387_1826	14	0.11931818181818182
389_1826	14	0.004201680672268907
39_1821	14	0.009615384615384616
390_1826	14	0.03333333333333333
392_1826	14	0.06645569620253164
393_1826	14	0.0024271844660194173
394_1826	14	0.03237410071942446
395_1830	14	0.007142857142857143
396_1830	14	0.03431372549019608
397_1825	14	0.08266129032258064
398_1831	14	0.003703703703703704
399_1831	14	0.06140350877192982
4_1819	14	0.010714285714285714
40_1822	14	0.02054794520547945
400_1832	14	0.01048951048951049
401_1832	14	0.005319148936170213
403_1833	14	0.014018691588785047
405_1833	14	0.005494505494505495
406_1833	14	0.013636363636363636
407_1833	14	0.006756756756756757
408_1833	14	0.005555555555555556
409_1827	14	0.08125
41_1822	14	0.0037313432835820895
410_1834	14	0.05555555555555555
411_1834	14	0.09782608695652174
412_1834	14	0.17256637168141592
413_1834	14	0.026881720430107527
414_1834	14	0.0036231884057971015
415_1834	14	0.14864864864864866
416_1834	14	0.03571428571428571
417_1834	14	0.013392857142857142
418_1834	14	0.004672897196261682
419_1834	14	0.00909090909090909
42_1822	14	0.13555555555555557
420_1827	14	0.22435897435897437
421_1835	14	0.33835341365461846
422_1821	14	0.14377682403433475
423_1821	14	0.007900677200902935
424_1821	14	0.007785467128027681
425_1826	14	0.025
426_1827	14	0.20089285714285715
428_1825	14	0.24476987447698745
429_1826	14	0.0035971223021582736
43_1822	14	0.002617801047120419
430_1826	14	0.004098360655737705
431_1829	14	0.0048543689320388345
432_1830	14	0.12142857142857143
433_1821	14	0.013513513513513514
434_1830	14	0.20866141732283464
435_1830	14	0.03424657534246575
436_1830	14	0.08823529411764706
437_1830	14	0.24121405750798722
438_1830	14	0.2048611111111111
439_1825	14	0.2735294117647059
44_1823	14	0.22357723577235772
440_1828	14	0.1595744680851064
441_1824	14	0.266839378238342
442_1825	14	0.023809523809523808
443_1826	14	0.022727272727272728
444_1826	14	0.12804878048780488
445_1826	14	0.00909090909090909
446_1827	14	0.057692307692307696
447_1827	14	0.03424657534246575
448_1827	14	0.09879032258064516
449_1827	14	0.010869565217391304
45_1823	14	0.0037593984962406013
450_1827	14	0.0078125
451_1829	14	0.033272561531449404
452_1829	14	0.12275449101796407
453_1829	14	0.04285714285714286
454_1830	14	0.13616071428571427
455_1830	14	0.047752808988764044
456_1831	14	0.07394366197183098
457_1830	14	0.015536723163841809
458_1822	14	0.015957446808510637
459_1822	14	0.03205128205128205
460_1822	14	0.015151515151515152
461_1822	14	0.07894736842105263
462_1822	14	0.051470588235294115
463_1823	14	0.004901960784313725
464_1823	14	0.10245901639344263
465_1823	14	0.018292682926829267
466_1823	14	0.0125
467_1825	14	0.008771929824561403
47_1821	14	0.031835205992509365
49_1821	14	0.00980392156862745
497_1827	14	0.005813953488372093
5_1819	14	0.0015060240963855422
50_1822	14	0.047872340425531915
51_1822	14	0.049
516_1832	14	0.007692307692307693
517_1833	14	0.09695817490494296
53_1822	14	0.14969135802469136
55_1821	14	0.01875
56_1821	14	0.04642857142857143
564_1823	14	0.003125
567_1835	14	0.027777777777777776
568_1835	14	0.17592592592592593
569_1835	14	0.18316831683168316
57_1821	14	0.013513513513513514
570_1833	14	0.15144230769230768
58_1823	14	0.18019480519480519
581_1827	14	0.00909090909090909
582_1827	14	0.012096774193548387
583_1827	14	0.12857142857142856
584_1827	14	0.10393258426966293
585_1827	14	0.010638297872340425
586_1827	14	0.04773869346733668
59_1823	14	0.012690355329949238
598_1834	14	0.003875968992248062
599_1835	14	0.014563106796116505
6_1819	14	0.00641025641025641
600_1835	14	0.00951683748169839
601_1829	14	0.006493506493506494
602_1829	14	0.06626506024096386
61_1822	14	0.016728624535315983
612_1827	14	0.006756756756756757
615_1827	14	0.0625
62_1822	14	0.02753303964757709
63_1823	14	0.04609929078014184
64_1823	14	0.09585492227979274
65_1823	14	0.10192616372391654
66_1823	14	0.13275862068965516
67_1823	14	0.18729641693811075
69_1825	14	0.06683168316831684
7_1819	14	0.13095238095238096
70_1825	14	0.019230769230769232
71_1825	14	0.008620689655172414
75_1821	14	0.014423076923076924
77_1821	14	0.014018691588785047
8_1820	14	0.10702875399361023
80_1824	14	0.08288770053475936
82_1824	14	0.14215686274509803
83_1824	14	0.0078125
84_1824	14	0.028688524590163935
85_1824	14	0.049479166666666664
86_1824	14	0.003816793893129771
87_1824	14	0.16968325791855204
88_1824	14	0.07560975609756097
89_1824	14	0.007042253521126761
9_1820	14	0.008333333333333333
90_1825	14	0.038922155688622756
91_1825	14	0.005952380952380952
92_1826	14	0.09728506787330317
93_1826	14	0.009615384615384616
94_1826	14	0.19863013698630136
95_1826	14	0.17251461988304093
96_1826	14	0.01875
97_1824	14	0.024475524475524476
98_1824	14	0.1175115207373272
99_1824	14	0.03991596638655462
1_1818	15	0.21598639455782312
10_1820	15	0.09444444444444444
100_1825	15	0.020833333333333332
101_1825	15	0.03409090909090909
102_1825	15	0.013888888888888888
103_1825	15	0.012195121951219513
104_1825	15	0.04838709677419355
105_1826	15	0.006756756756756757
11_1820	15	0.021875
112_1824	15	0.03
113_1824	15	0.010869565217391304
114_1824	15	0.1765625
115_1824	15	0.00211864406779661
116_1824	15	0.1563573883161512
117_1827	15	0.1338235294117647
119_1826	15	0.3629032258064516
12_1820	15	0.09034653465346534
120_1826	15	0.0021645021645021645
121_1826	15	0.011904761904761904
122_1824	15	0.04216867469879518
123_1824	15	0.015463917525773196
124_1824	15	0.04885057471264368
127_1830	15	0.27380952380952384
128_1830	15	0.01948051948051948
129_1829	15	0.19349845201238391
13_1820	15	0.05345911949685535
130_1834	15	0.015625
131_1827	15	0.015337423312883436
132_1827	15	0.05
133_1828	15	0.016304347826086956
134_1830	15	0.009615384615384616
135_1830	15	0.016129032258064516
136_1830	15	0.2230769230769231
137_1830	15	0.00980392156862745
138_1826	15	0.11160714285714286
139_1826	15	0.0017543859649122807
14_1820	15	0.007042253521126761
142_1826	15	0.002242152466367713
143_1826	15	0.025423728813559324
146_1825	15	0.09033613445378151
147_1825	15	0.006944444444444444
148_1825	15	0.003105590062111801
149_1825	15	0.16666666666666666
15_1820	15	0.05963302752293578
150_1825	15	0.042682926829268296
152_1815	15	0.043429844097995544
154_1815	15	0.00205761316872428
155_1816	15	0.004432624113475178
156_1826	15	0.0029069767441860465
